timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1460119869458,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137238,1,1,0
1460119869960,303,[TEST] Get Quote - 542 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,302
1460119870284,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137247,1,1,0
1460119870787,298,[TEST] Get Quote - 543 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,298
1460119871106,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137243,1,1,0
1460119871607,298,[TEST] Get Quote - 544 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,874,1,1,298
1460119871927,12,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137238,1,1,0
1460119872441,289,[TEST] Get Quote - 545 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,289
1460119872750,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137245,1,1,0
1460119873252,325,[TEST] Get Quote - 546 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,880,1,1,325
1460119873594,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137244,1,1,0
1460119874096,306,[TEST] Get Quote - 547 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,306
1460119874420,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137245,1,1,0
1460119874922,305,[TEST] Get Quote - 548 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,305
1460119875244,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137243,1,1,0
1460119875746,310,[TEST] Get Quote - 549 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,879,1,1,310
1460119876074,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137244,1,1,0
1460119876577,297,[TEST] Get Quote - 550 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,297
1460119876893,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137244,1,1,0
1460119877396,311,[TEST] Get Quote - 551 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,875,1,1,311
1460119877727,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137250,1,1,0
1460119878230,311,[TEST] Get Quote - 552 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,880,1,1,311
1460119878559,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137244,1,1,0
1460119879062,300,[TEST] Get Quote - 553 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,879,1,1,300
1460119879381,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137242,1,1,0
1460119879883,311,[TEST] Get Quote - 554 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,311
1460119880214,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137253,1,1,0
1460119880715,299,[TEST] Get Quote - 555 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,299
1460119881034,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137253,1,1,0
1460119881535,303,[TEST] Get Quote - 556 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,882,1,1,303
1460119881859,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137239,1,1,0
1460119882361,302,[TEST] Get Quote - 557 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,302
1460119882684,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137241,1,1,0
1460119883186,301,[TEST] Get Quote - 558 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,879,1,1,301
1460119883525,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137249,1,1,0
1460119884026,298,[TEST] Get Quote - 559 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,298
1460119884342,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137251,1,1,0
1460119884844,299,[TEST] Get Quote - 560 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,880,1,1,299
1460119885162,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137235,1,1,0
1460119885664,306,[TEST] Get Quote - 561 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,874,1,1,306
1460119885991,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137236,1,1,0
1460119886493,303,[TEST] Get Quote - 562 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,303
1460119886814,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137241,1,1,0
1460119887317,307,[TEST] Get Quote - 563 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,306
1460119887642,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137240,1,1,0
1460119888144,301,[TEST] Get Quote - 564 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,300
1460119888464,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137238,1,1,0
1460119888966,322,[TEST] Get Quote - 565 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,322
1460119889308,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137243,1,1,0
1460119889810,298,[TEST] Get Quote - 566 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,879,1,1,298
1460119890128,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137240,1,1,0
1460119890631,304,[TEST] Get Quote - 567 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,304
1460119890955,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137241,1,1,0
1460119891457,298,[TEST] Get Quote - 568 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,298
1460119891776,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137244,1,1,0
1460119892278,301,[TEST] Get Quote - 569 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,877,1,1,301
1460119892600,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137241,1,1,0
1460119893104,306,[TEST] Get Quote - 570 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,306
1460119893430,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137244,1,1,0
1460119893932,309,[TEST] Get Quote - 571 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,309
1460119894279,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137245,1,1,0
1460119894781,295,[TEST] Get Quote - 572 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,879,1,1,295
1460119895092,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137242,1,1,0
1460119895594,305,[TEST] Get Quote - 573 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,877,1,1,304
1460119895916,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137239,1,1,0
1460119896418,298,[TEST] Get Quote - 574 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,297
1460119896733,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137249,1,1,0
1460119897236,308,[TEST] Get Quote - 575 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,308
1460119897562,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137248,1,1,0
1460119898063,307,[TEST] Get Quote - 576 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,881,1,1,306
1460119898388,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137239,1,1,0
1460119898890,306,[TEST] Get Quote - 577 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,306
1460119899214,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137246,1,1,0
1460119899716,302,[TEST] Get Quote - 578 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,877,1,1,302
1460119900037,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137251,1,1,0
1460119900540,306,[TEST] Get Quote - 579 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,false,1552,1,1,306
1460119900865,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137251,1,1,0
1460119901367,298,[TEST] Get Quote - 580 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,false,1552,1,1,298
1460119901684,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137247,1,1,0
1460119902186,295,[TEST] Get Quote - 581 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,880,1,1,295
1460119902502,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137244,1,1,0
1460119903004,311,[TEST] Get Quote - 582 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,877,1,1,311
1460119903335,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137248,1,1,0
1460119903836,308,[TEST] Get Quote - 583 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,308
1460119904164,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137242,1,1,0
1460119904666,346,[TEST] Get Quote - 584 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,346
1460119905048,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137238,1,1,0
1460119905550,295,[TEST] Get Quote - 585 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,295
1460119905862,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137237,1,1,0
1460119906364,303,[TEST] Get Quote - 586 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,303
1460119906684,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137239,1,1,0
1460119907186,313,[TEST] Get Quote - 587 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,313
1460119907516,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137242,1,1,0
1460119908019,304,[TEST] Get Quote - 588 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,304
1460119908340,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137241,1,1,0
1460119908842,300,[TEST] Get Quote - 589 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,877,1,1,300
1460119909160,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137237,1,1,0
1460119909663,299,[TEST] Get Quote - 590 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,299
1460119909981,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137243,1,1,0
1460119910483,304,[TEST] Get Quote - 591 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,304
1460119910812,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137246,1,1,0
1460119911315,305,[TEST] Get Quote - 592 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,304
1460119911639,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137235,1,1,0
1460119912141,302,[TEST] Get Quote - 593 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,302
1460119912463,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137240,1,1,0
1460119912966,308,[TEST] Get Quote - 594 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,308
1460119913294,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137248,1,1,0
1460119913797,303,[TEST] Get Quote - 595 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,303
1460119914121,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137248,1,1,0
1460119914623,308,[TEST] Get Quote - 596 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,880,1,1,308
1460119914971,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137237,1,1,0
1460119915473,3307,[TEST] Get Quote - 597 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,3306
1460119918797,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137244,1,1,0
1460119919299,300,[TEST] Get Quote - 598 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,300
1460119919616,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137249,1,1,0
1460119920118,303,[TEST] Get Quote - 599 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,false,1554,1,1,303
1460119920439,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137253,1,1,0
1460119920941,305,[TEST] Get Quote - 600 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,false,1542,1,1,305
1460119921264,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137253,1,1,0
1460119921767,298,[TEST] Get Quote - 601 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,880,1,1,298
1460119922084,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137246,1,1,0
1460119922587,303,[TEST] Get Quote - 602 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,879,1,1,303
1460119922910,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137246,1,1,0
