timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1461321928724,283,[TEST] Get Quote - 1105 - Annual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,283
1461321929524,284,[TEST] Get Quote - 1106 - SemiAnnual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,284
1461321930317,293,[TEST] Get Quote - 1107 - Quarterly,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,293
1461321931118,280,[TEST] Get Quote - 1108 - MonthlyPac,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,280
1461321931907,372,[TEST] Get Quote - 1109 - Annual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,372
1461321932789,280,[TEST] Get Quote - 1110 - SemiAnnual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,280
1461321933578,284,[TEST] Get Quote - 1111 - Quarterly,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,284
1461321934372,280,[TEST] Get Quote - 1112 - MonthlyPac,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,280
1461321935165,283,[TEST] Get Quote - 1113 - Annual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,283
1461321935956,283,[TEST] Get Quote - 1114 - SemiAnnual,200,no_rates,CalcStorm - Lincoln tests 1-1,text,true,871,1,1,283
